image_id,label
277,5
278,9
279,9
280,2
281,9
282,5
283,2
284,2
285,6
286,5
287,0
288,6
289,9
290,9
291,6
292,0
293,5
294,5
295,9
296,6
297,5
298,5
299,5
300,8
301,2
302,0
303,5
304,5
305,2
306,5
307,8
308,5
309,5
310,9
311,5
312,5
313,5
314,5
315,5
316,5
317,6
318,5
319,6
320,5
321,9
322,6
323,5
324,5
325,6
326,0
327,6
328,5
329,6
330,5
331,5
332,0
333,5
334,9
335,5
336,4
337,5
338,5
339,6
340,5
341,5
342,3
343,6
344,6
345,9
346,9
347,6
348,5
349,6
350,9
351,5
352,0
353,9
354,6
355,2
356,5
357,5
358,4
359,5
360,9
361,5
362,9
363,2
364,4
365,8
366,5
367,5
368,5
369,2
370,9
371,5
372,6
373,5
374,5
375,5
376,8
377,9
378,5
379,2
380,5
381,4
382,0
383,6
384,9
385,3
386,0
387,8
388,5
389,5
390,4
391,5
392,6
393,5
394,5
395,5
396,4
397,9
398,6
399,8
400,9
401,5
402,5
403,2
404,9
405,9
406,5
407,5
408,6
409,5
410,8
411,0
412,5
413,5
414,5
415,0
416,8
417,5
418,5
419,7
420,8
421,9
422,5
423,0
424,8
425,9
426,5
427,5
428,9
429,5
430,9
431,5
432,6
433,9
434,5
435,5
436,9
437,5
438,5
439,5
440,9
441,2
442,9
443,5
444,0
445,6
446,5
447,9
448,5
449,5
450,5
451,8
452,9
453,5
454,2
455,4
456,5
457,8
458,9
459,5
460,9
461,5
462,5
463,5
464,9
465,5
466,5
467,0
468,6
469,9
470,0
471,4
472,5
473,5
474,8
475,5
476,5
477,5
478,6
479,1
480,6
481,5
482,5
483,9
484,5
485,9
486,6
487,6
488,5
489,2
490,9
491,8
492,5
493,4
494,2
495,5
496,9
497,9
498,5
499,5
500,9
501,9
502,9
503,5
504,2
505,8
506,9
507,5
508,0
509,5
510,9
511,9
512,9
513,0
514,0
515,9
516,9
517,9
518,5
519,8
520,5
521,6
522,5
523,5
524,5
525,8
526,2
527,4
528,5
529,9
530,6
531,5
532,5
533,9
534,5
535,9
536,5
537,5
538,5
539,6
540,4
541,5
542,5
543,5
544,6
545,9
546,5
547,6
548,5
549,6
550,6
551,8
552,9
553,5
554,5
555,5
556,9
557,9
558,5
559,4
560,5
561,9
562,9
563,5
564,5
565,5
566,5
567,5
568,5
569,8
570,7
571,9
572,6
573,9
574,9
575,2
576,5
577,9
578,5
579,5
580,5
581,4
582,6
583,5
584,6
585,3
586,1
587,5
588,6
589,8
590,6
591,5
592,5
593,9
594,6
595,5
596,9
597,4
598,6
599,9
600,5
601,6
602,4
603,9
604,5
605,6
606,5
607,9
608,5
609,5
610,5
611,8
612,9
613,6
614,8
615,0
616,0
617,8
618,2
619,6
620,9
621,5
622,5
623,5
624,9
625,5
626,8
627,6
628,7
629,9
630,0
631,9
632,5
633,5
634,5
635,9
636,6
637,9
638,9
639,5
640,9
641,0
642,5
643,5
644,6
645,2
646,8
647,9
648,5
649,9
650,7
651,5
652,0
653,5
654,2
655,8
656,5
657,5
658,5
659,4
660,6
661,9
662,5
663,6
664,5
665,6
666,5
667,6
668,6
669,3
670,5
671,6
672,5
673,9
674,4
675,5
676,8
677,9
678,5
679,5
680,4
681,9
682,9
683,6
684,9
685,6
686,5
687,4
688,5
689,5
690,9
691,6
692,8
693,5
694,2
695,5
696,5
697,6
698,9
699,5
700,9
701,5
702,5
703,2
704,5
705,5
706,5
707,9
708,2
709,8
710,8
711,0
712,8
713,6
714,8
715,5
716,9
717,8
718,5
719,8
720,5
721,5
722,5
723,5
724,5
725,5
726,5
727,8
728,9
729,6
730,5
731,5
732,2
733,0
734,5
735,7
736,9
737,6
738,9
739,5
740,8
741,0
742,5
743,9
744,5
745,9
746,5
747,5
748,7
749,5
750,9
751,2
752,5
753,8
754,8
755,5
756,5
757,5
758,5
759,9
760,5
761,5
762,5
763,5
764,5
765,5
766,5
767,5
768,5
769,5
770,9
771,5
772,9
773,5
774,2
775,9
776,5
777,5
778,2
779,0
780,8
781,2
782,5
783,5
784,6
785,5
786,9
787,9
788,6
789,8
790,6
791,9
792,5
793,7
794,6
795,2
796,6
797,5
798,9
799,5
800,5
801,5
802,9
803,2
804,6
805,6
806,5
807,5
808,5
809,4
810,2
811,9
812,5
813,5
814,5
815,6
816,9
817,9
818,0
819,5
820,5
821,5
822,2
823,2
824,6
825,9
826,9
827,5
828,8
829,5
830,5
831,5
832,8
833,6
834,5
835,6
836,0
837,5
838,8
839,5
840,5
841,5
842,5
843,5
844,5
845,5
846,5
847,8
848,5
849,5
850,7
851,6
852,5
853,5
854,4
855,9
856,5
857,5
858,5
859,5
860,6
861,6
862,6
863,5
864,5
865,6
866,0
867,9
868,5
869,6
870,6
871,5
872,0
873,6
874,2
875,8
876,5
877,6
878,5
879,5
880,9
881,3
882,5
883,5
884,5
885,5
886,4
887,9
888,2
889,9
890,6
891,6
892,5
893,2
894,2
895,6
896,8
897,5
898,9
899,6
900,5
901,0
902,5
903,5
904,5
905,9
906,4
907,5
908,5
909,5
910,8
911,7
912,7
913,2
914,5
915,5
916,5
917,5
918,9
919,5
920,6
921,9
922,9
923,9
924,5
925,6
926,9
927,9
928,5
929,9
930,5
931,8
932,9
933,4
934,6
935,5
936,5
937,9
938,6
939,5
940,5
941,8
942,2
943,5
944,5
945,8
946,6
947,9
948,8
949,4
950,9
951,6
952,5
953,5
954,5
955,5
956,5
957,4
958,9
959,5
960,0
961,5
962,9
963,5
964,6
965,8
966,8
967,5
968,4
969,8
970,9
971,8
972,6
973,6
974,4
975,7
976,5
977,5
978,5
979,9
980,9
981,9
982,2
983,8
984,5
985,5
986,5
987,5
988,9
989,9
990,9
991,5
992,6
993,5
994,6
995,4
996,8
997,9
998,9
999,9
1000,7
1001,5
1002,5
1003,5
1004,5
1005,5
1006,5
1007,4
1008,3
1009,5
1010,9
1011,0
1012,0
1013,5
1014,9
1015,5
1016,5
1017,9
1018,5
1019,9
1020,5
1021,8
1022,6
1023,5
1024,5
1025,5
1026,8
1027,8
1028,9
1029,5
1030,5
1031,9
1032,6
1033,8
1034,0
1035,5
1036,8
1037,5
1038,9
1039,4
1040,9
1041,5
1042,9
1043,5
1044,0
1045,8
1046,5
1047,5
1048,5
1049,5
1050,5
1051,6
1052,9
1053,5
1054,5
1055,5
1056,4
1057,5
1058,5
1059,5
1060,0
1061,5
1062,5
1063,6
1064,6
1065,5
1066,4
1067,9
1068,8
1069,5
1070,0
1071,2
1072,6
1073,6
1074,5
1075,6
1076,5
1077,9
1078,5
1079,5
1080,5
1081,5
1082,5
1083,0
1084,9
1085,0
1086,5
1087,5
1088,0
1089,2
1090,5
1091,9
1092,9
1093,5
1094,7
1095,4
1096,5
1097,9
1098,0
1099,2
1100,0
1101,9
1102,6
1103,5
1104,5
1105,9
1106,5
1107,6
1108,0
1109,6
1110,9
1111,6
1112,9
1113,9
1114,5
1115,5
1116,9
1117,8
1118,9
1119,8
1120,5
1121,5
1122,6
1123,4
1124,9
1125,9
1126,9
1127,6
1128,5
1129,5
1130,5
1131,6
1132,5
1133,6
1134,6
1135,6
1136,4
1137,2
1138,9
1139,9
1140,6
1141,5
1142,5
1143,9
1144,6
1145,6
1146,9
1147,5
1148,5
1149,0
1150,6
1151,6
1152,8
1153,5
1154,4
1155,5
1156,9
1157,5
1158,5
1159,5
1160,5
1161,5
1162,9
1163,5
1164,8
1165,6
1166,5
1167,5
1168,6
1169,5
1170,2
1171,5
1172,5
1173,6
1174,8
1175,5
1176,8
1177,5
1178,5
1179,5
1180,0
1181,5
1182,5
1183,5
1184,9
1185,9
1186,6
1187,9
1188,5
1189,9
1190,8
1191,9
1192,5
1193,6
1194,4
1195,2
1196,3
1197,5
1198,5
1199,9
1200,0
1201,5
1202,9
1203,6
1204,5
1205,6
1206,9
1207,5
1208,6
1209,5
1210,0
1211,5
1212,4
1213,6
1214,6
1215,4
1216,5
1217,6
1218,8
1219,9
1220,9
1221,5
1222,5
1223,6
1224,5
1225,8
1226,5
1227,4
1228,9
1229,5
1230,9
1231,6
1232,0
1233,5
1234,5
1235,9
1236,6
1237,5
1238,5
1239,5
1240,5
1241,5
1242,8
1243,5
1244,5
1245,5
1246,6
1247,5
1248,4
1249,9
1250,5
1251,0
1252,5
1253,1
1254,5
1255,8
1256,5
1257,7
1258,6
1259,6
1260,5
1261,9
1262,8
1263,5
1264,5
1265,9
1266,0
1267,9
1268,5
1269,5
1270,3
1271,6
1272,9
1273,9
1274,5
1275,9
1276,5
1277,5
1278,9
1279,2
1280,5
1281,8
1282,5
1283,7
1284,6
1285,9
1286,9
1287,5
1288,5
1289,2
1290,5
1291,8
1292,6
1293,5
1294,9
1295,0
1296,2
1297,4
1298,4
1299,6
1300,9
1301,5
1302,9
1303,5
1304,5
1305,5
1306,5
1307,4
1308,9
1309,5
1310,5
1311,5
1312,5
1313,2
1314,9
1315,8
1316,5
1317,6
1318,2
1319,2
1320,8
1321,5
1322,5
1323,5
1324,8
1325,9
1326,9
1327,0
1328,5
1329,5
1330,5
1331,5
1332,5
1333,5
1334,0
1335,5
1336,9
1337,5
1338,6
1339,9
1340,5
1341,9
1342,4
1343,5
1344,9
1345,4
1346,6
1347,6
1348,5
1349,2
1350,5
1351,9
1352,5
1353,9
1354,8
1355,5
1356,5
1357,5
1358,5
1359,5
1360,5
1361,5
1362,9
1363,2
1364,5
1365,8
1366,5
1367,5
1368,5
1369,6
1370,5
1371,9
1372,9
1373,5
1374,6
1375,5
1376,5
1377,5
1378,6
1379,9
1380,8
1381,5
1382,5
1383,9
1384,4
1385,9
1386,2
1387,9
1388,5
1389,5
1390,5
1391,6
1392,8
1393,5
1394,5
1395,5
1396,9
1397,5
1398,8
1399,0
1400,6
1401,5
1402,9
1403,6
1404,5
1405,2
1406,9
1407,5
1408,9
1409,9
1410,9
1411,0
1412,5
1413,5
1414,9
1415,9
1416,8
1417,9
1418,2
1419,6
1420,5
1421,5
1422,4
1423,5
1424,6
1425,0
1426,5
1427,6
1428,5
1429,5
1430,5
1431,8
1432,5
1433,9
1434,5
1435,5
1436,5
1437,5
1438,5
1439,6
1440,4
1441,2
1442,6
1443,9
1444,5
1445,9
1446,5
1447,6
1448,5
1449,5
1450,8
1451,5
1452,0
1453,0
1454,9
1455,0
1456,6
1457,5
1458,6
1459,0
1460,5
1461,4
1462,5
1463,5
1464,9
1465,9
1466,0
1467,6
1468,2
1469,5
1470,6
1471,5
1472,5
1473,2
1474,0
1475,5
1476,9
1477,5
1478,6
1479,8
1480,6
1481,9
1482,9
1483,4
1484,8
1485,5
1486,5
1487,6
1488,5
1489,8
1490,5
1491,6
1492,6
1493,9
1494,6
1495,4
1496,5
1497,6
1498,9
1499,5
1500,6
1501,6
1502,9
1503,5
1504,6
1505,0
1506,5
1507,5
1508,5
1509,5
1510,8
1511,9
1512,9
1513,5
1514,2
1515,5
1516,8
1517,3
1518,2
1519,8
1520,5
1521,9
1522,8
1523,5
1524,6
1525,9
1526,6
1527,5
1528,9
1529,0
1530,5
1531,5
1532,5
1533,5
1534,6
1535,6
1536,5
1537,9
1538,5
1539,0
1540,9
1541,5
1542,5
1543,5
1544,5
1545,9
1546,8
1547,5
1548,9
1549,6
1550,8
1551,0
1552,5
1553,4
1554,5
1555,5
1556,5
1557,5
1558,6
1559,2
1560,8
1561,6
1562,5
1563,5
1564,9
1565,6
1566,8
1567,5
1568,5
1569,6
1570,9
1571,5
1572,4
1573,8
1574,5
1575,6
1576,4
1577,5
1578,6
1579,9
1580,5
1581,5
1582,6
1583,9
1584,9
1585,2
1586,6
1587,5
1588,5
1589,4
1590,8
1591,3
1592,5
1593,6
1594,9
1595,6
1596,6
1597,9
1598,5
1599,5
1600,5
1601,9
1602,5
1603,5
1604,5
1605,5
1606,6
1607,9
1608,5
1609,8
1610,5
1611,5
1612,9
1613,5
1614,5
1615,2
1616,5
1617,5
1618,8
1619,0
1620,4
1621,2
1622,6
1623,5
1624,8
1625,5
1626,5
1627,9
1628,4
1629,5
1630,4
1631,5
1632,5
1633,5
1634,9
1635,5
1636,5
1637,5
1638,5
1639,9
1640,9
1641,9
1642,9
1643,9
1644,5
1645,9
1646,8
1647,5
1648,9
1649,9
1650,9
1651,5
1652,5
1653,6
1654,5
1655,5
1656,5
1657,5
1658,8
1659,6
1660,5
1661,8
1662,9
1663,9
1664,5
1665,4
1666,6
1667,3
1668,9
1669,9
1670,5
1671,5
1672,6
1673,5
1674,9
1675,9
1676,5
1677,9
1678,8
1679,8
1680,5
1681,9
1682,5
1683,7
1684,8
1685,5
1686,5
1687,6
1688,5
1689,8
1690,5
1691,5
1692,5
1693,5
1694,5
1695,9
1696,6
1697,9
1698,5
1699,9
1700,5
1701,0
1702,2
1703,5
1704,9
1705,6
1706,9
1707,5
1708,4
1709,5
1710,5
1711,5
1712,9
1713,2
1714,3
1715,5
1716,5
1717,9
1718,0
1719,5
1720,2
1721,5
1722,5
1723,8
1724,5
1725,6
1726,6
1727,8
1728,2
1729,3
1730,5
1731,5
1732,8
1733,2
1734,5
1735,6
1736,6
1737,5
1738,6
1739,0
1740,5
1741,5
1742,6
1743,2
1744,5
1745,6
1746,5
1747,5
1748,9
1749,5
1750,5
1751,5
1752,5
1753,8
1754,9
1755,5
1756,5
1757,9
1758,5
1759,6
1760,8
1761,9
1762,5
1763,5
1764,2
1765,5
1766,5
1767,0
1768,5
1769,2
1770,5
1771,6
1772,5
1773,1
1774,8
1775,5
1776,5
1777,6
1778,9
1779,5
1780,9
1781,6
1782,5
1783,6
1784,5
1785,5
1786,0
1787,5
1788,3
1789,9
1790,4
1791,5
1792,4
1793,5
1794,5
1795,9
1796,5
1797,9
1798,9
1799,6
1800,5
1801,2
1802,9
1803,5
1804,5
1805,7
1806,5
1807,5
1808,6
1809,0
1810,5
1811,5
1812,9
1813,8
1814,6
1815,5
1816,6
1817,2
1818,5
1819,2
1820,7
1821,5
1822,8
1823,6
1824,9
1825,6
1826,8
1827,5
1828,6
1829,5
1830,5
1831,5
1832,5
1833,5
1834,6
1835,5
1836,9
1837,9
1838,5
1839,2
1840,9
1841,4
1842,5
1843,5
1844,9
1845,6
1846,2
1847,5
1848,5
1849,6
1850,6
1851,9
1852,9
1853,0
1854,9
1855,5
1856,9
1857,2
1858,5
1859,5
1860,5
1861,5
1862,5
1863,0
1864,6
1865,6
1866,5
1867,5
1868,5
1869,9
1870,5
1871,5
1872,9
1873,0
1874,7
1875,1
1876,5
1877,2
1878,6
1879,9
1880,7
1881,6
1882,5
1883,5
1884,5
1885,5
1886,5
1887,9
1888,5
1889,9
1890,5
1891,0
1892,5
1893,8
1894,6
1895,5
1896,5
1897,5
1898,5
1899,5
1900,6
1901,6
1902,5
1903,5
1904,5
1905,9
1906,4
1907,5
1908,6
1909,2
1910,5
1911,2
1912,5
1913,0
1914,8
1915,6
1916,6
1917,4
1918,5
1919,9
1920,5
1921,9
1922,6
1923,5
1924,5
1925,5
1926,8
1927,9
1928,9
1929,4
1930,5
1931,2
1932,6
1933,9
1934,8
1935,5
1936,9
1937,4
1938,9
1939,9
1940,6
1941,5
1942,5
1943,5
1944,9
1945,5
1946,5
1947,6
1948,9
1949,5
1950,9
1951,9
1952,5
1953,5
1954,6
1955,2
1956,2
1957,5
1958,5
1959,9
1960,6
1961,5
1962,5
1963,7
1964,9
1965,9
1966,5
1967,0
1968,6
1969,4
1970,5
1971,5
1972,3
1973,8
1974,6
1975,6
1976,5
1977,5
1978,5
1979,2
1980,5
1981,2
1982,9
1983,8
1984,8
1985,6
1986,8
1987,2
1988,8
1989,8
1990,2
1991,5
1992,1
1993,5
1994,9
1995,9
1996,6
1997,5
1998,9
1999,6
2000,5
2001,0
2002,5
2003,5
2004,5
2005,9
2006,9
2007,6
2008,5
2009,5
2010,8
2011,5
2012,5
2013,6
2014,5
2015,5
2016,9
2017,8
2018,0
2019,9
2020,5
2021,5
2022,9
2023,5
2024,5
2025,5
2026,5
2027,0
2028,5
2029,5
2030,5
2031,5
2032,5
2033,6
2034,5
2035,9
2036,9
2037,5
2038,5
2039,9
2040,5
2041,5
2042,5
2043,9
2044,9
2045,2
2046,5
2047,5
2048,5
2049,5
2050,5
2051,8
2052,5
2053,8
2054,5
2055,5
2056,6
2057,5
2058,5
2059,4
2060,6
2061,6
2062,5
2063,5
2064,9
2065,9
2066,2
2067,5
2068,6
2069,2
2070,6
2071,5
2072,6
2073,9
2074,6
2075,9
2076,6
2077,5
2078,6
2079,6
2080,5
2081,9
2082,2
2083,0
2084,8
2085,9
2086,5
2087,5
2088,5
2089,6
2090,2
2091,2
2092,6
2093,8
2094,5
2095,8
2096,8
2097,2
2098,5
2099,5
2100,5
2101,5
2102,6
2103,5
2104,0
2105,5
2106,5
2107,9
2108,9
2109,5
2110,5
2111,4
2112,4
2113,6
2114,5
2115,8
2116,5
2117,0
2118,9
2119,5
2120,5
2121,2
2122,9
2123,5
2124,5
2125,5
2126,9
2127,8
2128,5
2129,6
2130,5
2131,5
2132,9
2133,6
2134,0
2135,5
2136,6
2137,9
2138,5
2139,2
2140,9
2141,6
2142,4
2143,2
2144,6
2145,5
2146,9
2147,5
2148,2
2149,5
2150,5
2151,5
2152,9
2153,5
2154,5
2155,8
2156,2
2157,0
2158,5
2159,5
2160,4
2161,0
2162,9
2163,6
2164,8
2165,9
2166,5
2167,5
2168,9
2169,9
2170,5
2171,6
2172,2
2173,5
2174,9
2175,6
2176,9
2177,5
2178,4
2179,9
2180,9
2181,0
2182,5
2183,5
2184,2
2185,6
2186,4
2187,0
2188,9
2189,6
2190,4
2191,5
2192,6
2193,9
2194,6
2195,5
2196,5
2197,5
2198,9
2199,5
2200,9
2201,4
2202,5
2203,0
2204,5
2205,4
2206,8
2207,9
2208,6
2209,4
2210,5
2211,2
2212,8
2213,5
2214,0
2215,9
2216,9
2217,5
2218,5
2219,6
2220,5
2221,5
2222,5
2223,8
2224,4
2225,5
2226,5
2227,5
2228,5
2229,6
2230,5
2231,6
2232,5
2233,5
2234,5
2235,5
2236,9
2237,9
2238,8
2239,5
2240,0
2241,5
2242,5
2243,5
2244,2
2245,6
2246,6
2247,5
2248,6
2249,5
2250,9
2251,8
2252,2
2253,6
2254,2
2255,2
2256,5
2257,9
2258,2
2259,5
2260,5
2261,9
2262,9
2263,6
2264,5
2265,5
2266,6
2267,9
2268,5
2269,5
2270,5
2271,6
2272,5
2273,5
2274,2
2275,0
2276,2
2277,9
2278,5
2279,4
2280,8
2281,5
2282,4
2283,6
2284,5
2285,5
2286,6
2287,0
2288,5
2289,5
2290,9
2291,5
2292,9
2293,5
2294,8
2295,6
2296,5
2297,0
2298,5
2299,6
2300,5
2301,0
2302,5
2303,0
2304,2
2305,9
2306,5
2307,5
2308,9
2309,5
2310,5
2311,6
2312,6
2313,5
2314,9
2315,5
2316,9
2317,6
2318,5
2319,5
2320,5
2321,6
2322,5
2323,2
2324,6
2325,6
2326,4
2327,6
2328,4
2329,6
2330,5
2331,8
2332,5
2333,9
2334,5
2335,5
2336,8
2337,9
2338,5
2339,5
2340,9
2341,5
2342,9
2343,5
2344,5
2345,5
2346,5
2347,0
2348,5
2349,9
2350,5
2351,5
2352,0
2353,5
2354,6
2355,9
2356,5
2357,5
2358,0
2359,9
2360,8
2361,5
2362,5
2363,5
2364,6
2365,5
2366,5
2367,5
2368,9
2369,8
2370,2
2371,4
2372,9
2373,5
2374,5
2375,9
2376,8
2377,2
2378,0
2379,5
2380,6
2381,5
2382,5
2383,8
2384,2
2385,6
2386,5
2387,5
2388,5
2389,5
2390,6
2391,9
2392,5
2393,5
2394,5
2395,5
2396,0
2397,5
2398,5
2399,6
2400,5
2401,5
2402,8
2403,5
2404,9
2405,5
2406,5
2407,9
2408,5
2409,9
2410,5
2411,5
2412,9
2413,8
2414,6
2415,9
2416,4
2417,5
2418,5
2419,6
2420,5
2421,2
2422,5
2423,8
2424,5
2425,0
2426,6
2427,5
2428,5
2429,5
2430,5
2431,4
2432,0
2433,9
2434,9
2435,5
2436,9
2437,5
2438,5
2439,4
2440,5
2441,6
2442,5
2443,9
2444,5
2445,9
2446,5
2447,5
2448,9
2449,2
2450,2
2451,5
2452,5
2453,5
2454,9
2455,5
2456,5
2457,5
2458,5
2459,5
2460,8
2461,5
2462,6
2463,5
2464,2
2465,6
2466,5
2467,2
2468,5
2469,5
2470,5
2471,5
2472,5
2473,5
2474,5
2475,5
2476,5
2477,5
2478,2
2479,9
2480,6
2481,2
2482,5
2483,5
2484,5
2485,5
2486,9
2487,5
2488,5
2489,5
2490,5
2491,5
2492,5
2493,8
2494,5
2495,5
2496,5
2497,9
2498,5
2499,5
2500,0
2501,9
2502,5
2503,3
2504,5
2505,5
2506,5
2507,5
2508,5
2509,8
2510,9
2511,5
2512,5
2513,2
2514,9
2515,0
2516,5
2517,6
2518,6
2519,5
2520,5
2521,6
2522,4
2523,4
2524,5
2525,7
2526,3
2527,9
2528,5
2529,3
2530,9
2531,5
2532,4
2533,2
2534,5
2535,5
2536,5
2537,4
2538,4
2539,5
2540,5
2541,5
2542,5
2543,5
2544,2
2545,5
2546,5
2547,9
2548,8
2549,5
2550,5
2551,5
2552,6
2553,5
2554,5
2555,5
2556,8
2557,5
2558,5
2559,9
2560,0
2561,5
2562,6
2563,9
2564,5
2565,0
2566,9
2567,5
2568,6
2569,5
2570,2
2571,5
2572,0
2573,8
2574,5
2575,5
2576,5
2577,9
2578,5
2579,9
2580,5
2581,9
2582,4
2583,5
2584,9
2585,6
2586,6
2587,4
2588,5
2589,4
2590,2
2591,9
2592,5
2593,9
2594,5
2595,4
2596,9
2597,9
2598,9
2599,8
2600,5
2601,5
2602,5
2603,9
2604,5
2605,2
2606,9
2607,5
2608,8
2609,8
2610,0
2611,5
2612,6
2613,5
2614,9
2615,6
2616,5
2617,5
2618,5
2619,6
2620,6
2621,6
2622,8
2623,5
2624,6
2625,5
2626,0
2627,6
2628,8
2629,6
2630,5
2631,6
2632,5
2633,8
2634,5
2635,5
2636,6
2637,9
2638,2
2639,5
2640,9
2641,5
2642,9
2643,5
2644,5
2645,6
2646,5
2647,5
2648,8
2649,5
2650,5
2651,5
2652,5
2653,7
2654,6
2655,0
2656,5
2657,0
2658,5
2659,6
2660,6
2661,9
2662,5
2663,5
2664,6
2665,9
2666,5
2667,9
2668,2
2669,5
2670,5
2671,9
2672,5
2673,9
2674,8
2675,6
2676,6
2677,8
2678,6
2679,0
2680,5
2681,2
2682,8
2683,2
2684,2
2685,5
2686,6
2687,8
2688,5
2689,5
2690,6
2691,0
2692,4
2693,5
2694,5
2695,5
2696,5
2697,5
2698,5
2699,6
2700,8
2701,9
2702,9
2703,5
2704,9
2705,5
2706,2
2707,8
2708,6
2709,5
2710,9
2711,5
2712,5
2713,6
2714,8
2715,9
2716,5
2717,5
2718,6
2719,8
2720,9
2721,6
2722,4
2723,2
2724,6
2725,5
2726,5
2727,5
2728,0
2729,6
2730,5
2731,5
2732,9
2733,0
2734,5
2735,4
2736,8
2737,0
2738,4
2739,9
2740,9
2741,0
2742,5
2743,8
2744,9
2745,6
2746,9
2747,5
2748,4
2749,5
2750,6
2751,9
2752,5
2753,0
2754,0
2755,5
2756,5
2757,4
2758,6
2759,5
2760,5
2761,2
2762,5
2763,2
2764,3
2765,5
2766,2
2767,9
2768,8
2769,5
2770,5
2771,6
2772,5
2773,5
2774,5
2775,9
2776,5
2777,8
2778,9
2779,5
2780,7
2781,5
2782,8
2783,5
2784,5
2785,2
2786,8
2787,4
2788,2
2789,6
2790,8
2791,5
2792,4
2793,4
2794,5
2795,5
2796,5
2797,6
2798,8
2799,5
2800,5
2801,9
2802,8
2803,5
2804,5
2805,9
2806,6
2807,6
2808,9
2809,8
2810,5
2811,6
2812,5
2813,8
2814,9
2815,9
2816,6
2817,6
2818,5
2819,5
2820,8
2821,6
2822,9
2823,5
2824,9
2825,5
2826,9
2827,9
2828,6
2829,5
2830,9
2831,5
2832,5
2833,5
2834,9
2835,2
2836,5
2837,8
2838,0
2839,5
2840,5
2841,9
2842,6
2843,6
2844,5
2845,5
2846,6
2847,5
2848,9
2849,5
2850,6
2851,9
2852,5
2853,6
2854,9
2855,5
2856,5
2857,5
2858,3
2859,5
2860,6
2861,5
2862,4
2863,6
2864,9
2865,5
2866,9
2867,5
2868,8
2869,5
2870,9
2871,6
2872,9
2873,5
2874,2
2875,5
2876,6
2877,9
2878,5
2879,5
2880,9
2881,9
2882,8
2883,9
2884,5
2885,2
2886,5
2887,9
2888,8
2889,5
2890,6
2891,5
2892,5
2893,2
2894,5
2895,5
2896,9
2897,6
2898,8
2899,9
2900,9
2901,5
2902,5
2903,5
2904,5
2905,4
2906,5
2907,5
2908,5
2909,2
2910,8
2911,9
2912,6
2913,5
2914,2
2915,4
2916,5
2917,2
2918,5
2919,0
2920,4
2921,4
2922,5
2923,5
2924,6
2925,5
2926,9
2927,5
2928,5
2929,9
2930,5
2931,5
2932,9
2933,4
2934,5
2935,8
2936,6
2937,9
2938,6
2939,0
2940,6
2941,9
2942,5
2943,9
2944,5
2945,9
2946,9
2947,6
2948,6
2949,5
2950,5
2951,5
2952,5
2953,4
2954,8
2955,9
2956,9
2957,4
2958,5
2959,9
2960,5
2961,5
2962,5
2963,2
2964,2
2965,8
2966,0
2967,5
2968,5
2969,5
2970,5
2971,5
2972,6
2973,9
2974,9
2975,9
2976,9
2977,5
2978,5
2979,5
2980,5
2981,6
2982,8
2983,9
2984,9
2985,4
2986,8
2987,5
2988,9
2989,5
2990,5
2991,8
2992,5
2993,6
2994,2
2995,5
2996,4
